1756.7213 2297.7859 2310.037 1.2423511e+08
1234.4928 2368.033 2431.3009 1.3079628e+08
1724.1473 1787.1712 2391.0631 1.2837616e+08
634.82708 2488.1257 1258.9718 67893890
462.91526 1624.2931 2308.4924 1.241647e+08
400.13644 2257.7582 1189.7921 63937618
286.36541 838.89928 627.7846 33904699
836.49371 431.79673 281.0566 14987436
257.2167 2367.2963 2146.2172 1.1532908e+08
357.51852 2290.7979 1399.8877 75475530
1776.0905 780.93252 2239.0745 1.2040638e+08
345.44897 1470.3465 1167.383 62806599
743.0127 1215.4969 334.77368 17953432
606.96485 1316.2018 2136.3782 1.1495744e+08
2453.0144 1723.2153 1585.0278 85378038
1755.3925 2295.1295 2313.0051 1.2423511e+08
2339.1782 1712.3363 2420.2073 1.302031e+08
439.02213 766.88259 121.00482 6371930
260.5532 2363.9685 2147.2749 1.1532908e+08
843.31093 429.93112 277.52703 14987436
531.04776 2305.5067 1496.5519 80719981
2067.3558 1592.9335 1582.1505 85101991
1754.1851 1430.7859 76.388303 4344679
842.75886 2228.115 2483.4359 1.3340331e+08
2000.8045 2286.5202 2473.3919 1.328854e+08
1014.5019 1532.2084 2210.6013 1.1865006e+08
362.30593 2289.1313 1400.058 75475530
2064.7783 380.52777 1062.9611 57187751
353.40883 1911.0533 2348.4839 1.2629204e+08
841.29681 2231.7845 2479.7248 1.3340331e+08
2269.445 2140.2049 1699.1679 91451345
1399.2315 12.490547 2304.4315 1.2373379e+08
398.86936 2255.7787 1187.0211 63937618
258.23236 2363.4842 2141.1185 1.1532908e+08
1752.6305 2298.5777 2310.672 1.2423511e+08
66.415359 787.88025 2100.8648 1.1280437e+08
2328.5958 2432.8821 686.33629 37217757
1886.0926 218.53374 30.529453 1596290
939.22858 292.86717 1622.2171 87062721
1477.8086 1953.5082 308.34619 16720175
18.912432 2127.5476 364.56174 19883524
1980.6823 1672.5075 1405.4413 75672982
2004.5071 2289.934 2469.11 1.328854e+08
360.69552 2394.801 536.78634 28825162
592.67906 1307.931 1443.2764 77469818
1309.5729 1975.7955 959.09399 51587852
441.04654 763.01862 115.30642 6371930
201.88283 536.59996 2176.3934 1.1697258e+08
2342.3348 1707.2278 2421.0847 1.302031e+08
605.0702 1316.5582 2139.4709 1.1495744e+08
436.96859 1079.4326 55.370363 2996826
364.64986 2395.9384 531.49047 28825162
2413.6975 1053.9587 1283.582 69054958
1726.5049 1783.474 2390.1197 1.2837616e+08
169.76661 1982.2649 2451.6147 1.318042e+08
1297.7783 785.18008 255.63626 13714186
1143.0507 2470.2392 2314.5939 1.2451556e+08
2182.8803 2242.8109 282.72621 15440319
1958.8987 2125.3622 540.22396 29321617
1014.4876 1533.8589 2207.2041 1.1865006e+08
1401.3485 662.45938 458.95357 24711455
292.50439 841.83984 628.74351 33904699
871.91958 2434.4064 352.44111 19130035
356.89135 1916.2741 2344.2987 1.2629204e+08
1617.9652 523.93903 754.17579 40425803
1665.6926 633.56958 1900.2843 1.020404e+08
1722.4101 1788.4772 2386.6217 1.2837616e+08
837.94613 431.16328 281.42236 14987436
1695.2918 832.60609 2489.3154 1.3351868e+08
844.59088 1654.0563 922.84495 49718445
2182.0636 1418.1693 2117.7825 1.1391942e+08
589.07793 1657.1983 2094.9695 1.1263398e+08
2081.3057 1866.4852 2284.9302 1.228794e+08
284.1726 835.37248 631.73229 33904699
633.93619 2486.5733 1256.8451 67893890
288.25265 839.19533 632.5585 33904699
1254.7779 1035.4541 262.88622 14264577
441.84102 763.80301 117.55042 6371930
356.70155 1913.9482 2344.4849 1.2629204e+08
417.32151 1527.9007 390.5493 21131861
192.34938 37.367159 2284.1392 1.2268753e+08
48.536123 1978.4101 2032.0915 1.0925927e+08
1368.6127 568.36425 1397.59 75032857
1547.8794 2105.5202 2131.8603 1.1477843e+08
1286.7581 2456.1184 2048.8834 1.1009614e+08
594.47881 1307.9864 1443.0358 77469818
1752.8056 2293.3218 2309.1149 1.2423511e+08
2173.8591 1825.004 1927.4837 1.0373881e+08
20.271783 2124.3999 364.74321 19883524
2114.5482 2388.5515 1301.0462 69981105
76.99098 2118.2883 2315.6955 1.2447848e+08
1032.4639 1221.451 784.51306 42333395
2477.4375 2261.9225 1184.997 63938555
1694.6082 827.44681 2483.6886 1.3351868e+08
739.07185 1217.6287 333.20116 17953432
2465.9932 701.74005 939.49924 50405881
1085.3846 881.48214 1333.2164 71657695
1135.9086 599.63059 2368.4116 1.2746519e+08
782.75296 1272.7742 82.53993 4589729
640.74652 885.07337 714.63689 38365827
2450.9286 1723.4356 1586.8974 85378038
466.98537 1624.2377 2307.8187 1.241647e+08
1780.6131 778.65793 2244.7931 1.2040638e+08
2341.1136 1707.8317 2423.2778 1.302031e+08
1132.7926 601.13563 2371.3274 1.2746519e+08
531.52147 2306.768 1500.3488 80719981
359.56115 1047.9864 44.570192 2468937
1205.5915 1339.368 1085.719 58336503
2479.8671 2255.1143 904.46163 48733692
1617.6041 524.77947 751.76596 40425803
1856.2904 2156.0951 1842.7281 99054973
561.29649 1879.4704 488.30752 26411635
2273.7477 2142.0468 1696.3323 91451345
1576.4981 797.56344 2014.1368 1.0834925e+08
1957.0533 2128.3785 542.16992 29321617
404.58508 293.73976 1600.6832 85752403
49.424842 2298.346 160.67899 8891402
1259.4466 1954.539 383.44369 20914434
365.19033 2397.4388 532.15393 28825162
1805.0619 1923.0006 1718.8797 92476786
1331.2329 844.3307 33.8858 1923857
1779.8467 780.83526 2241.4191 1.2040638e+08
651.4653 1427.7011 909.30356 48908422
949.07246 2123.0695 1039.1076 56059587
1608.0199 1205.993 1010.7165 54390602
1416.4257 1859.7512 41.26778 2292514
1633.7581 369.77887 2472.0608 1.3294574e+08
1824.6777 955.21321 1710.2056 92113270
406.76762 296.63766 1594.0142 85752403
697.20701 1066.9264 2050.3394 1.1021224e+08
994.3759 2301.7461 861.6804 46378699
2315.29 2383.5226 1052.006 56873946
842.78355 430.63328 277.31571 14987436
584.38045 1661.7874 2091.423 1.1263398e+08
1983.6427 1667.0389 1405.6646 75672982
37.395914 618.07222 586.34927 31522312
1861.4569 2156.7355 1840.9981 99054973
331.3823 1296.5975 1387.6432 74585156
938.15565 294.83978 1621.4952 87062721
1632.9955 365.61615 2472.9398 1.3294574e+08
1666.8619 632.88268 1897.7827 1.020404e+08
1399.9248 18.046787 2306.9125 1.2373379e+08
784.97253 1271.131 82.854974 4589729
2398.7028 813.3453 1663.8216 89214955
1544.5359 2111.8757 2135.6289 1.1477843e+08
496.64047 1399.8379 251.93515 13778534
68.954404 789.10925 2098.4903 1.1280437e+08
356.5312 1913.0188 2347.0748 1.2629204e+08
218.61729 1318.0461 931.4497 50207789
530.94623 1306.3025 133.45159 7215213
1371.0305 565.65718 1397.7384 75032857
2313.1902 2388.3756 1049.9269 56873946
2088.8751 1865.5487 2282.6118 1.228794e+08
1014.2197 1956.4326 136.87619 7545552
149.46425 1201.9585 1850.6207 99478559
1310.3978 589.78383 1723.3658 92599052
509.66442 956.72725 2198.2556 1.183274e+08
520.37434 987.28316 167.68575 9016427
1087.1617 880.15711 1335.3723 71657695
2272.4775 2141.8815 1702.538 91451345
2314.8592 2385.8132 1054.0613 56873946
359.35843 1044.5635 39.811989 2468937
1999.8372 2292.3227 2467.4641 1.328854e+08
1306.7706 1978.8122 957.31312 51587852
83.791148 165.53203 1180.581 63194129
1208.9164 323.05946 1066.1339 57443576
717.93975 2187.5042 859.00171 46366867
1987.6732 810.00155 1837.155 98651543
223.01904 1612.4819 942.34881 50762797
464.22943 1625.4201 2310.8952 1.241647e+08
672.55353 2380.9738 881.24185 47435402
693.58452 1065.5344 2048.1715 1.1021224e+08
436.77759 1078.1427 54.656529 2996826
2152.8727 1083.4486 2173.5785 1.1676818e+08
942.90851 289.20879 1623.1112 87062721
437.65439 764.47335 117.35269 6371930
740.07766 1215.4237 333.9691 17953432
1846.566 1454.6345 74.563679 4347259
873.77175 2435.2511 350.57437 19130035
197.03304 37.690788 2284.5104 1.2268753e+08
2181.2611 2246.6381 282.9439 15440319
1825.8943 957.79477 1713.6334 92113270
842.97861 1650.0017 920.34712 49718445
321.25832 311.94207 2006.6492 1.0777402e+08
1522.3008 2385.7698 2322.1051 1.2476908e+08
2063.7663 1590.3921 1583.1858 85101991
278.57323 1817.5693 1750.7941 94300729
991.64213 2297.1235 860.38374 46378699
173.3407 580.1787 1051.7178 56421923
1287.4542 2452.7483 2046.0148 1.1009614e+08
699.06328 1408.7923 1530.1237 82199183
1756.3313 1430.4713 75.69128 4344679
354.93143 1046.4163 45.545815 2468937
2325.714 2427.1484 687.91313 37217757
2200.6436 1286.1632 1027.7376 55448003
2272.3349 2257.4246 631.53693 34053585
130.93923 2398.8866 179.61157 9950747
718.23617 159.60432 54.776491 2900115
1547.252 2110.8768 2133.4802 1.1477843e+08
634.3961 2486.7794 1261.6987 67893890
1848.6499 2112.1857 828.19973 44786043
455.61745 2422.8845 2260.1087 1.2162672e+08
1601.5888 1555.9219 122.32313 6717256
2358.2717 1585.9428 2116.8345 1.1367524e+08
1844.7573 2423.7784 422.70447 23060858
2009.2498 1498.9334 668.03962 36071324
1755.1025 2371.2954 686.49934 37210984
1506.2909 1452.0968 2202.2579 1.1837983e+08
1796.4076 1603.918 1586.1922 85365104
702.88403 1585.6139 2359.8162 1.267821e+08
2187.8424 1923.9226 1882.8135 1.0138976e+08
2350.2135 2329.9455 813.27027 43760609
541.40166 1535.4206 2333.3067 1.2546571e+08
894.53191 1718.6285 1399.5839 75415735
743.49061 2411.5152 814.18896 44031128
1049.6861 433.01799 310.9121 16822999
896.82012 1321.4134 1153.5572 62004408
2293.5475 333.97737 2182.6711 1.1721416e+08
254.80252 157.65842 2049.4732 1.1011692e+08
1263.3884 1208.9797 2483.5498 1.3329639e+08
1938.0338 2191.3937 81.162574 4686221
441.87751 1445.7877 1832.6663 98455642
2390.1428 2267.0636 1985.5084 1.0666852e+08
1333.5113 367.56228 70.556851 3970833
1567.2496 2265.7381 555.99064 30122817
1775.6479 2459.8011 1776.896 95678828
951.03454 136.41476 453.52834 24393923
2351.3726 355.89324 461.53025 24941538
841.19058 2495.63 2498.41 261804
1660.612 1285.4776 1819.4553 97652564
304.67261 2252.8089 794.31516 42965566
1369.7556 1886.8879 2494.0965 1.3389135e+08
754.84127 1655.3316 386.00364 20883098
1837.3062 774.45953 1481.5587 79511417
1234.541 2148.2864 641.76873 34566397
1756.6364 446.28188 1987.0089 1.0673956e+08
106.78019 1332.0494 2224.9059 1.1941481e+08
420.20608 812.92605 1271.0528 68242518
1418.5255 871.79386 700.59995 37578531
154.58965 1779.3512 1185.9291 63887391
693.34209 2422.727 1190.6159 64217230
1088.0306 2152.756 1483.7301 79917791
1279.4587 1916.8545 380.38296 20648198
355.14399 7.3179295 1233.8314 66323017
201.27924 1234.7126 1719.7074 92666409
725.25717 1025.4805 2348.2275 1.2619893e+08
2125.6198 1891.0246 744.78894 40307123
1880.1454 123.85607 904.84158 48509825
1050.7158 361.62855 2416.0301 1.2979938e+08
1970.8111 208.54932 1928.7399 1.035693e+08
2361.8602 1984.4683 2099.729 1.1293028e+08
2312.7182 1930.1572 377.88301 20650457
556.9117 480.42481 1016.2364 54838898
2448.0881 1240.7248 2227.0231 1.1966873e+08
456.8479 1011.8362 2464.1042 1.3222665e+08
2480.65 1740.2951 2151.6611 1.157888e+08
1573.1985 2284.4232 472.54976 25667394
2436.8066 1423.9465 1509.8073 81151987
1358.6601 1572.2046 104.66574 5670166
1989.3604 1889.652 348.02997 18810775
244.11248 446.7312 685.77401 36747314
1235.7856 1755.2319 1507.391 81186557
1699.0471 533.22648 23.795231 1367388
1729.3555 1982.4789 518.7453 27995490
1697.4326 2370.4069 2104.7718 1.1323324e+08
2154.4157 490.17454 1087.5906 58510266
1634.9354 1640.6437 2463.4528 1.3255509e+08
79.130169 1622.7956 1912.0861 1.026683e+08
2181.5139 613.68822 1669.1522 89718207
1152.3738 1112.4496 505.99907 27379948
1633.8061 1201.1834 2435.3391 1.3093614e+08
256.48499 1984.0104 116.92752 6499892
2297.1154 1106.1727 1258.9774 67749847
347.0119 1143.3648 1780.2775 95802439
1802.3108 1163.2827 2023.2363 1.0891198e+08
747.97318 2150.1194 797.80826 42955418
1345.6028 2426.8889 2206.7272 1.1874383e+08
1964.1438 1397.4198 90.608089 4865427
1415.1134 601.94815 719.69432 38860578
1485.2374 1052.4768 251.80218 13741872
2026.5949 2273.8937 582.24273 31433631
30.474386 1663.7493 2099.9872 1.1315815e+08
1808.1986 1486.7541 1665.4129 89547634
908.20521 758.45812 1746.9247 93927098
1259.6881 1951.9693 1025.1079 54993154
1229.3625 1833.5585 1854.5771 99545340
2141.2723 1259.7113 336.70247 18220471
935.74733 2493.3297 2348.1466 1.2635258e+08
930.13749 1557.9758 43.65409 2523326
2118.0136 2302.9093 877.21615 47428017
433.70496 976.17382 764.28596 40996953
2250.309 822.86609 331.06876 17912269
1577.3701 212.7814 2146.5012 1.1536621e+08
2269.3808 2143.1825 1696.4931 91451345
928.74139 2456.0515 563.78981 30404286
1483.0974 1119.0492 527.30509 28429103
1594.0878 2380.5662 2422.3228 1.3027361e+08
366.4542 260.16981 63.508172 3435083
2254.732 342.67801 1213.5794 65048525
809.3126 698.84323 754.64256 40705702
100.77021 985.56495 1695.2268 91067413
206.89584 1086.6628 2202.8903 1.1834116e+08
1503.6984 582.46366 951.28108 51179316
1809.2716 1869.0115 462.19138 25100147
1358.2228 2453.3375 670.89489 36433174
2305.4488 431.06623 1182.9461 63484377
369.58158 1721.2577 1956.91 1.0530056e+08
777.07761 1772.2202 2165.5506 1.1631581e+08
494.73363 448.80517 1133.668 60864613
2017.0166 1949.2685 1286.773 69410717
225.16278 1331.0562 1358.3274 73015854
755.54663 1351.673 1666.2441 89533083
809.92189 2499.9635 198.93918 10748069
289.18598 39.954291 156.76492 8392763
2459.2458 646.26422 1640.8202 88148984
251.1655 480.09714 1177.1057 63226931
2111.2709 291.94072 760.30157 40925617
2264.7067 731.83828 1910.8747 1.0257557e+08
2245.9169 864.18898 1976.831 1.0599726e+08
2278.8696 63.369737 228.21516 12065747
2114.9525 2157.3543 1656.3458 89093553
1228.7753 213.6384 1471.9732 79190267
184.06294 2022.1292 2048.1316 1.1005034e+08
2376.7787 1961.1733 152.79113 8332774
571.75284 1055.8439 1534.7774 82423925
2185.8796 724.67872 2190.783 1.1777888e+08
1217.1214 1122.6594 150.98352 8244473
985.14892 387.05788 2019.2376 1.0856826e+08
108.67657 2405.3073 1093.9688 58972183
1669.4573 1608.5718 2271.1958 1.2232789e+08
1963.2327 1844.052 497.90773 26932114
1093.8104 1627.8793 406.31957 21929184
468.38214 698.35569 2281.2656 1.2249456e+08
2338.3738 2343.0291 2413.7474 1.2974538e+08
2048.0031 2089.4721 1127.494 60774819
1952.5713 2020.6966 2497.4199 1.3416795e+08
680.45056 1553.1427 549.95179 29785227
2365.8995 2228.6188 710.50168 38244837
115.74691 2233.4094 1371.5857 73896471
2012.684 1063.4959 968.52521 52016540
1771.1173 1182.9181 1299.5309 69854571
216.54677 1551.2655 41.205833 2260012
1861.598 1866.122 487.90516 26410365
30.575326 314.19691 149.73283 8159750
2283.9387 587.2155 1257.2202 67695059
420.2996 2181.2402 975.96651 52657750
734.02712 1221.4008 313.64393 17167510
431.09073 937.10999 2415.8895 1.2959753e+08
634.85545 538.72039 415.59127 22338690
2341.865 284.58513 1582.8579 85227487
1954.7188 449.93708 1357.7564 72923536
2430.6786 227.46353 1414.463 76046322
999.1776 1373.2936 1915.534 1.0316718e+08
2295.331 2410.3296 976.54415 52681686
1205.29 908.57054 532.91659 28669175
1550.1618 189.2107 1514.236 81284925
2000.5508 555.33867 2434.9631 1.3086863e+08
89.937695 2196.5889 334.34006 18318355
2221.5725 1180.5588 1998.3371 1.0734074e+08
234.53504 1490.5232 1557.7106 83780144
816.12075 2360.8079 593.12817 32229031
430.74079 1718.8843 698.97105 37666905
1383.5744 1256.3165 590.76865 31851291
284.6389 360.64976 2247.9307 1.2088633e+08
403.55106 2254.4047 328.61588 18062419
1368.2373 2362.184 782.35315 42191128
815.3496 2234.0187 728.56501 39294119
626.94996 1358.9246 452.58731 24259712
1037.9695 1157.5547 952.61951 51239637
2183.7533 1539.7653 1695.4752 91125696
562.77653 2047.1233 1889.3404 1.0166437e+08
1393.0315 1525.8326 529.13409 28734237
53.984426 770.9361 2357.1919 1.2643432e+08
57.74462 2069.4999 1163.2996 62869004
1299.2226 794.09325 1105.5407 59327754
625.34382 841.57674 1327.9839 71391360
567.94976 1761.1291 1948.3856 1.047804e+08
2340.8 1927.8752 1193.8176 64427999
1616.366 2207.9451 320.29846 17533259
732.23303 484.1934 1378.4138 73975958
874.79124 1745.5697 1922.4807 1.0320556e+08
1612.9102 58.046027 1022.1821 55056714
784.44492 966.4055 2451.6578 1.3169782e+08
1637.5946 1998.2278 1030.3185 55522128
1950.7404 7.8539565 1854.0993 99353487
200.35244 2352.9191 1809.519 97240105
8.6596341 1465.2943 1430.9507 76961794
1391.6896 478.36413 1971.317 1.0595664e+08
187.10983 1118.6778 1390.934 74828326
2077.4659 999.86572 769.29003 41261993
562.00064 1861.496 2238.8336 1.2051928e+08
2053.3066 2172.0664 640.83075 34569124
1891.1705 1834.8961 2028.6182 1.0898266e+08
1021.9386 1519.0249 1043.7318 56258770
273.561 826.60771 1897.8117 1.0179846e+08
1585.3523 51.048873 1319.8415 70784837
1659.4326 240.18754 1610.2141 86532948
1545.9194 1678.8204 393.54251 21409596
1553.2209 1603.3812 1757.9648 94540606
280.58145 444.90245 1097.548 59029050
299.32184 1295.0796 534.6609 28971582
1571.5778 893.95685 475.59232 25784130
1364.4398 981.91658 2022.6614 1.0863081e+08
621.49656 1916.7421 1134.1374 61018239
1399.4105 511.9385 1325.1425 71095071
883.95992 1991.9484 2251.6559 1.2105746e+08
1238.9399 1394.1286 1140.7816 61488382
1388.1294 629.55834 1870.2117 1.0046748e+08
1746.2411 2012.3819 780.33711 42154342
1602.1089 216.79863 658.49229 35412296
2373.972 1151.5254 24.464247 1431526
1207.8382 1776.7663 934.98377 50518263
2296.2779 2003.5948 151.39078 8336854
2483.1361 2262.5512 2471.8344 1.3288243e+08
528.65113 75.01284 454.64721 24387181
1691.8262 935.11736 1814.6738 97615707
1129.2076 1562.4771 2236.6832 1.2022602e+08
276.82464 702.72308 1303.6767 70066232
711.86507 1523.2378 1766.0998 95056018
1942.1848 1818.675 1014.7378 54717326
1798.5846 1603.4863 943.72073 50762096
1803.7813 839.04373 816.81268 43866481
406.89491 2441.0515 166.80208 9168980
2478.5803 2157.9275 636.77799 34567676
1532.6436 2342.1625 1466.3252 78889274
2115.6067 2238.5693 1817.226 97752497
1446.074 966.22086 194.74738 10587433
1943.3031 1623.6927 1496.0817 80648590
1108.0104 1011.9144 1489.1387 80060131
1090.8898 74.900092 816.62643 43785951
1072.2379 57.158794 1964.4749 1.0538774e+08
1340.3086 422.91443 2369.1834 1.2718415e+08
613.151 728.19672 2156.2276 1.1568192e+08
1541.788 431.60081 456.67603 24425276
181.34582 1819.677 1471.9923 79096357
2479.6026 1496.2797 1147.0855 61761020
2484.7029 1790.5182 731.34738 39510012
1637.0667 1494.0864 831.38355 44721487
513.48558 1415.6962 1163.185 62538857
2206.5071 1086.4391 484.17561 26066884
1569.6788 222.75856 1516.3063 81550658
1004.4712 369.73148 158.19627 8427726
1656.5414 1568.6713 1656.3946 89031507
2496.7706 135.07437 703.4277 37763071
453.17224 874.68025 1939.1319 1.0416291e+08
348.89652 1051.901 333.2269 17936456
2310.4411 2363.7734 1614.094 86755801
1351.4511 1421.2761 290.20424 15615764
625.81244 1736.4245 1518.2375 81709184
1726.4487 2026.3025 1809.2262 97468258
2035.8392 264.28148 240.36009 13135265
2167.0555 1606.8592 622.55983 33461180
153.9915 608.27353 169.28222 8976927
1137.3538 1690.2322 131.53193 7255273
405.57611 237.22959 1872.2684 1.0068847e+08
603.32292 290.68143 694.41901 37254780
66.562507 2393.3947 683.45124 36951565
1146.7229 1683.3861 1958.1161 1.0529662e+08
2076.0543 241.35444 1931.9122 1.0383505e+08
703.79227 985.05182 312.35008 16880784
111.02493 123.81467 2065.5465 1.1090025e+08
80.112554 2193.8813 985.32405 52920848
388.83645 492.51216 1221.5885 65587791
2083.3037 739.92558 2163.0727 1.1620804e+08
95.666008 1389.8411 1262.0493 68041235
1388.2566 970.37089 1338.4945 72191772
1418.0313 1909.3251 1476.38 79630114
194.41007 1728.9464 782.18518 42124327
1799.1683 358.48744 1001.2439 53777777
1863.7472 366.86183 2255.0145 1.2088717e+08
1537.2921 1717.0487 1966.0456 1.0556192e+08
780.45431 1772.594 2162.1807 1.1631581e+08
582.6864 1566.0637 985.64081 53117559
2349.2974 1395.5096 201.22733 10894305
1485.2502 693.57345 502.55192 27073840
173.06685 786.90551 118.73556 6373924
852.40033 1675.4388 114.42938 6205102
1679.2185 596.17139 867.61475 46462296
312.9507 532.75914 1793.7135 96262720
548.13262 1013.0497 2419.7622 1.3013003e+08
278.27166 1350.5462 1983.3871 1.0657183e+08
778.53599 2391.9633 1425.1173 76534944
195.91271 1785.3879 2428.1195 1.3073514e+08
2490.8581 638.97632 549.35687 29427710
2081.0401 1352.3952 1537.5824 82717610
813.35587 1815.563 1958.7011 1.0557252e+08
883.59753 1060.9147 1063.4159 57258677
1050.5895 166.622 1294.0417 69486295
1224.8856 2304.1192 187.92935 10203387
650.11021 402.04714 418.88663 22324357
2390.3973 818.94746 713.40516 38359530
762.33771 449.76363 230.1783 12368028
1147.4883 1846.2601 1921.5631 1.0321688e+08
2168.6355 2276.8787 947.5767 51094972
2488.3487 2385.1058 2115.4248 1.1375923e+08
67.40594 1770.5739 47.708376 2545166
327.28201 1970.6446 1323.7349 71247939
1633.7997 2427.7493 777.3916 42197839
2223.2925 1666.9976 172.81907 9350088
940.99435 553.84319 1813.6852 97576129
347.85592 921.43123 699.27043 37583432
146.3959 320.32757 1508.9343 81035806
1805.1061 1128.3705 21.925111 1167218
1683.5303 206.5153 1598.9918 85743449
329.46673 2109.0901 944.8024 50815043
151.95073 700.78531 44.938148 2432543
53.184416 1477.5637 2337.2694 1.2572212e+08
2315.5379 2462.8861 871.80962 47182298
954.84715 1400.133 790.86962 42614467
44.423987 2092.6681 54.015997 3102729
133.45365 1752.2133 1659.355 89312795
1839.1012 1674.7412 28.409397 1748856
172.91976 606.97663 2251.7048 1.2091191e+08
2447.0091 358.22826 2428.3533 1.3032396e+08
1062.3079 1950.4429 2012.1281 1.0820783e+08
177.31775 1005.2751 630.9163 33922085
346.69845 1668.9663 294.25734 15903815
2161.5568 893.43917 2084.207 1.1202963e+08
344.09335 1178.2314 965.11802 51765831
1081.8423 943.21741 313.00275 16876253
1480.1522 1775.4307 212.31458 11721007
1639.5804 425.11561 2004.6897 1.0778606e+08
1342.9054 752.589 1648.6711 88683795
657.41428 236.71223 24.902653 1335943
1949.3498 1556.1677 2376.1548 1.2782734e+08
2437.0836 121.35871 1188.4015 63713780
852.43156 2084.8861 2477.2329 1.3312581e+08
1079.4564 730.64514 614.61064 33106653
47.147724 1976.7446 2032.4947 1.0925927e+08
1608.8458 1560.8966 990.07315 53378889
1263.3186 375.27709 1719.2087 92314371
1204.9731 984.43164 1733.4262 93164279
1875.7586 1408.8372 2396.3897 1.2886106e+08
801.27426 1366.6559 395.8328 21377188
1381.7268 1014.7203 291.20738 15573275
2255.4458 1230.2589 1450.8709 77986254
2112.9667 1906.2541 2370.2754 1.2734046e+08
826.38388 1655.3028 1890.0314 1.0162346e+08
2134.8282 46.462492 1398.1026 75240373
1753.1847 1685.3387 2156.6381 1.1578302e+08
1337.6506 1887.9112 1023.7299 55248658
1356.7292 1742.3943 2392.5192 1.2863362e+08
564.09352 686.93385 1056.2187 56695412
114.9485 389.41782 1749.9787 93888536
347.77542 1216.2475 1494.8124 80343623
1732.1316 916.3751 2202.8333 1.1832356e+08
625.23299 1938.0689 2308.4761 1.241975e+08
285.61128 731.60279 1705.6121 91565114
1123.4574 483.3213 576.6771 30983910
2012.4017 2148.2762 190.4869 10449308
1078.4387 0.31139435 259.98802 13893853
516.40518 70.945484 1077.137 57941610
2342.596 1224.9458 2230.7887 1.1992829e+08
1687.4228 2201.2531 867.35928 46630745
835.8996 379.82688 2056.4261 1.1040273e+08
920.92296 273.38764 2115.7984 1.1353721e+08
1607.8128 734.27851 1024.0697 54865226
2374.3545 1519.358 2275.9483 1.2231882e+08
629.56118 605.73311 74.944412 4257921
1417.7734 443.60212 1351.7329 72660259
853.10445 364.61856 1416.3966 76322479
2112.8656 1252.875 1619.8065 87163824
311.24946 3.2177305 196.3514 10485824
2288.7169 1419.232 1631.9927 87705557
1235.9225 835.22736 2240.5726 1.204119e+08
2128.7736 977.53499 1126.8116 60658100
2390.1488 314.14457 2456.5071 1.3189169e+08
474.85533 2205.419 1757.0679 94602849
1253.9509 2145.4584 725.83351 39022337
1972.0264 319.80037 743.23644 39879572
193.29003 702.03903 434.90479 23404583
2206.9832 2087.8577 1359.9783 73357764
1175.7683 1587.3978 2246.8946 1.2101502e+08
2228.7592 1996.5687 2407.9803 1.2944686e+08
1509.9436 1806.1305 50.50129 2811189
175.75767 2006.0259 188.98881 10434084
622.89938 643.66636 533.36052 28641408
1107.2605 1505.4954 618.85436 33188067
2488.972 546.1531 1357.0533 72933886
1757.9143 2364.783 690.71712 37210984
2441.1553 1305.4304 752.30385 40507892
2090.8427 2085.5601 507.09694 27482540
1054.7546 2352.0137 2425.3311 1.3026991e+08
1197.5562 1728.5675 2353.3305 1.265349e+08
